,date,isEdited,developerResponse,review,rating,title,userName,app
2317,2017-08-12 06:34:45,False,,Every time I finish the ride the app asks me to rate in app store even though I have done it. Hopefully they can fix this.,5,Nothing to say,sleggy_allen,GrabFood
2318,2017-07-22 23:53:13,False,,"Drivers are mostly friendly and accommodating. Lots of promotion given too. Overall, awesome service/app!",5,Pleasant rides most of the time,cheriemore,GrabFood
2319,2017-06-25 02:55:55,False,,Does what it's supposed to yet always surprises me with more new features before I even know I need them. What's not to like?,5,Awesome app with continuous improvements,Joytansc,GrabFood
2320,2017-06-23 04:56:46,False,,"Easy to use, and easy to track, much more convenient than phone call booking.",5,Good app,Amosing,GrabFood
2321,2017-01-24 06:18:34,False,,Definitely an app I cannot live without. It is super reliable and it is still continuously improving!,5,Dependable,Hanyjap,GrabFood
2322,2017-03-29 13:01:17,False,,Location can be more improve. Sometimes driver didn't even know where i am.,4,"Location, location, location",Qairul,GrabFood
2323,2017-03-28 00:37:25,False,,Have used it twice after friends recommended it. Cabs come quickly and always on time. Two thumbs up!,4,"Safe and most importantly, reliable!",yumiski,GrabFood
2324,2016-05-22 11:17:14,False,,"Nowadays me and my friends mostly used grab taxi 
Very fast pickup friendly drivers 
Price before ride can conform fixed",5,Easy ride to Grab taxi,cbevel,GrabFood
2325,2016-08-25 14:28:24,False,,"Sometimes when i want to grabtaxi or grabcar during non peak hours, it will appear as peak hours charge. Hope you can look into this. Overall , its still good",4,Weird encounter,Zhiwei...,GrabFood
2326,2016-05-05 15:38:57,False,,I have gave up waiting for cabs along the road and have switched to this app - prices are reasonable and the drivers are all courteous and friendly!,5,Great app!,Aly.T,GrabFood
2327,2016-04-02 01:57:30,False,,Very very efficient n the fact that it books with almost all brands of taxis makes it a better choice of app.,5,Grab Taxi,Ogysan,GrabFood
2328,2015-07-02 01:18:56,False,,"Great app, always able to grab a taxi without fail eventhough have to retry a few times during peak hours.",5,Great app.. Never a disappointment!,Tazz girl,GrabFood
2329,2015-06-29 11:04:50,False,,This app is good but plz plz improve the freaking booked cab cache. I close the app and my booking wun show up anymore and ibdon even know did the my booking got cancel or not,5,Great,CrystalxSea,GrabFood
2330,2014-05-01 00:56:57,False,,Easy to use and reliable. Way better than trying to SMS or call Comfort! And you can track/call your driver any time.,5,Awesome,MariaLSH,GrabFood
2331,2020-04-19 07:28:37,False,,"No crashes, using iPhone 8plus, maybe can have Grab Electronics during this period.",5,So far so good,mrchun,GrabFood
2332,2020-05-03 07:50:50,False,"{'id': 16082732, 'body': 'Sorry to hear about that. Please reach out to us via the Help Centre or our social media platforms. We will be happy to help! \r\n', 'modified': '2020-06-19T00:37:04Z'}","I have all push notifications disabled, including “Offers from Grab” yet I get your spam notifications daily. This app is annoying. Stop it. 

The only notification I want from you, is an update that a driver is waiting to pick me up. Stop advertising to me.",1,Notification spam,brndnryn,GrabFood
2333,2019-05-19 15:12:52,False,,"Hi, i installed grab apps but it does not launch. When i open the grab apps, it keeps at the green background with the word grab",4,Grab not able to launch,Kykuen,GrabFood
2334,2020-01-05 04:15:05,False,,Your drivers can now cancel on your customers with ZERO penalty. I’ve just been cancelled 3 bloody times in a row by your drivers. Fire the person who decided the policy change made sense because you just sacrificed your customer’s interests and ruined your service quality.,1,Negative Changes to Cancellation Policy,Levdarwinson,GrabFood
2335,2019-12-24 00:03:33,False,,"Should there be penalty on drivers that cancel on passengers? 
I’m a frequent commuter of grab, but I get cancelled at least once a day. 
Though ride was accepted by other drivers fast, I will be the victim of extended waiting time.",3,Driver cancellation,Baffledt,GrabFood
2336,2019-10-13 03:37:03,False,,Tried to book a ride of about 4km. But grab charge surged to freaking $32. Finally I got to book a standard taxi. After waiting for 8 min the driver refused my calls and cancelled my booking with no reason. Worst experience ever! Can you set a upper limit for your dynamic pricing? It’s getting crazy!,1,Can you invite Uber back to Singapore?,nickname68519,GrabFood
2337,2019-08-25 03:15:48,False,,"On top of email and mobile number, this app requires either take a  selfie or must give credit card information which I have no confidence that the company will keepnit safe. Even bank payment also just need monile number why ask for extra?",1,Unnecessary Verification,Mantamola,GrabFood
2338,2019-05-21 15:31:03,False,,"I’m a daily loyal user of grab transport and food services. This update is the worst and crippled my phone when the app hangs. This shows that Grab is going after growth without consideration for user experience and satisfaction. Please fix your app soon. If not, there are plenty of alternatives available.",1,Horrible update,prothesis,GrabFood
2339,2019-05-05 04:38:06,False,,"Most restaurants went missing, there are only 5 restaurants delivering to my addresss, compared to almost 100 previously. This was just right after I purchased my food delivery subscription which is now a complete waste of money because I can’t even use it",1,Grabfood to Grab App migration is the worst,cozmickiss,GrabFood
2340,2018-09-04 01:37:38,True,"{'id': 4135689, 'body': 'Hi there! Sorry to hear about this. Please PM us on Facebook with the ticket number that’s assigned to your email so that we can help check on the status of your enquiry. Thanks!', 'modified': '2018-09-04T01:37:38Z'}","Wish Singapore had alternate to grab! I just use it because there is no other option..
Disappointing!",5,Unethical,RV0408,GrabFood
2341,2019-05-04 17:14:59,False,,"Having used many ride hailing apps all over the world, Grab app’s user experience and interface looks like something that came out of a student school project. 

The hitch doesn’t even comes with the option of booking by person or entire trip.",1,Inferior API compared to other ride hailing apps,arivere,GrabFood
2342,2019-05-02 03:57:02,False,,Used to be able to simultaneously travel on grab and order food. Now I’m limited to either. Old GrabFood App allowed multiple orders but new one doesn’t. If I want to buy from two different restaurants I have to wait for the first order to arrive before I can place the second one.,1,New App  Disappoints,Jackdanielng97,GrabFood
2343,2019-04-27 05:24:55,False,,Recent updates to app has made it really slow to load on an iPhone X - you know the phone with one the fastest mobile processor ever created. Grab is not a special app. We use it to book cars to go places. Make that easy and we are good to go. No. You are not a lifestyle brand. Thanks.,1,Slow. Bloated. Buggy.,wanjuro,GrabFood
2344,2017-12-13 00:51:41,False,,Excellent app! Cater to customers’ need and able to function perfectly to suit customers need.,5,Grab service,Misumisa,GrabFood
2345,2018-06-18 05:19:36,False,"{'id': 3884806, 'body': 'Hi, Spswd! You may manually select your pick up/drop off location using the drop pin. Just tap pickup/drop off > tap 3 lines (upper right) > tap icon (upper right) > move your pin accordingly. Hope this helps!', 'modified': '2018-06-19T00:11:29Z'}",Allow us to choose pickup points please. I can’t type a specific pickup point - the default says main entrance but the driver can drive into the foyer but it doesn’t allow me to type it.,3,More pickup point options,spswd,GrabFood
2346,2018-04-13 09:57:20,False,"{'id': 3252645, 'body': ""Hi there! We've heard you and shared this feedback with our App team as they are constantly working to improve the app. :)"", 'modified': '2018-04-25T07:18:26Z'}",I don't see why I should use Grab cause even Uber cancels on me it quickly finds me a new driver. But I if I use grab even in the city area it takes me to wait for 3min just to see the display of ” we are finding you a driver” circle kept on spinning around and end up sorry we can't find you a driver to pick u up.🤣🤣🤣🤣🤣,1,Very very slow on finding a driver,cara92449,GrabFood
2347,2018-03-27 14:11:22,False,,"Now that we are stuck with you, kindly make improvements:

1. remove the need for location services to be activated when using the app. 
2. Improve the seachability of Grabpay merchants. The map is terrible.
3. Improve algorithms so that riders don’t have to spend half an hour on average trying and trying again just to get a ride.",1,Terrible app,Ponby,GrabFood
2348,2018-02-26 00:41:17,False,,"Does not allow you to cancel when you’ve waited too long to find a driver, and when it finally does (even though the app has been closed), it charges you for a cancellation fee for not showing up to your supposed driver that was there god knows when to pick you up.",1,Unlimited waiting time,RalfisOP,GrabFood
2349,2018-01-19 03:19:34,False,,In a day I used Grab apps at least 3-5x. Like the apps as now the rate is very competitive and cheaoer.  Pls update the map as sometime the destination address is not on the list when I type in.,4,Useful,Mdn girl,GrabFood
